RA,DEC,x,y,F814W,F475W,C,field,M_err,C_err
49.32924068,41.34912107,756.5475654,2323.785825,26.39452734,28.87940938,2.484882042,V14ACS,0.146377897,0.358454781
49.32866231,41.34903075,759.5135604,2291.993889,25.04979505,26.38244779,1.332652733,V14ACS,0.053323565,0.108256563
49.30100853,41.34901373,1197.597185,862.9375575,26.5297965,27.96370465,1.43390815,V14ACS,0.162028239,0.404333908
49.31886392,41.34894389,909.1223029,1783.91946,26.68086996,29.40429456,2.723424599,V14ACS,0.181493119,0.462548356
49.28819961,41.34885685,1390.414343,197.9062534,23.85461416,27.1802879,3.325673744,V14ACS,0.021733812,0.037351024
49.36087942,41.34898051,244.8908274,3955.563233,26.53191747,29.38866002,2.856742546,V14ACS,0.162286511,0.405098187
49.35630022,41.34879578,304.7930873,3715.045586,26.774372,29.60924489,2.834872887,V14ACS,0.194694597,0.502704123
49.30495815,41.34871786,1114.471572,1060.718492,25.84691038,26.67936856,0.832458183,V14ACS,0.097024559,0.22013152
49.30893441,41.34870853,1050.652024,1265.944244,26.5666255,27.25074155,0.684116051,V14ACS,0.166571893,0.417812254
49.33627369,41.34861703,610.2188689,2676.503329,22.31364431,23.2953468,0.981702492,V14ACS,0.006832518,0.009471993
49.34960599,41.3486576,401.4618746,3366.228933,26.54262724,27.3394447,0.796817467,V14ACS,0.163596945,0.408979503
49.32131749,41.34907645,879.2801495,1913.486638,25.90509977,29.4284969,3.523397133,V14ACS,0.10135821,0.231837063
49.35025424,41.34850413,380.6157888,3396.481801,26.40995779,26.89438207,0.484424278,V14ACS,0.148083892,0.363413463
49.32554749,41.34828251,757.4707113,2115.237777,22.72145452,25.91308553,3.191631004,V14ACS,0.009280675,0.013618621
49.35797816,41.34837165,248.9895019,3792.787667,26.73813429,30.26262242,3.524488136,V14ACS,0.189467937,0.486743401
49.30583001,41.34836434,1076.289698,1098.27778,26.20175543,27.01634175,0.814586326,V14ACS,0.126650519,0.301921102
49.30041765,41.34875941,1189.486326,827.0281388,26.4990653,28.8019119,2.302846596,V14ACS,0.158331882,0.393420552
49.29128917,41.34807561,1287.531579,340.9657972,25.25223722,26.66441876,1.412181541,V14ACS,0.062078535,0.129638629
49.30258611,41.34796981,1100.686664,922.3388502,23.96262731,25.37673909,1.414111778,V14ACS,0.023570139,0.041121502
49.34838025,41.34800699,376.1262783,3289.146012,26.5983428,29.102161,2.503818199,V14ACS,0.170586891,0.429779402
49.30262147,41.3482203,1117.362666,929.4683523,25.28415289,26.33951337,1.055360481,V14ACS,0.063584328,0.133375346
49.29123981,41.34789415,1275.829086,334.5725769,26.47281255,28.39667851,1.923865959,V14ACS,0.155241056,0.384331207
49.3087087,41.34784406,994.7454702,1235.98772,23.60704984,26.87091023,3.26386039,V14ACS,0.018046708,0.029962257
49.3437201,41.34786594,440.3546507,3045.373821,26.73287763,28.95877225,2.225894615,V14ACS,0.1887215,0.484470607
49.30188116,41.3478525,1103.816451,883.4363744,26.54283323,28.19514806,1.652314827,V14ACS,0.163622253,0.40905452
49.29451197,41.34759984,1203.557029,497.3822202,26.66535749,30.89969975,4.234342262,V14ACS,0.179391184,0.456203689
49.32474044,41.34759978,723.2972078,2059.100137,26.36457624,30.89436299,4.529786751,V14ACS,0.14312239,0.349022085
49.30210829,41.34750771,1076.479039,887.8711781,24.50546255,25.87354428,1.368081734,V14ACS,0.035432068,0.066676396
49.34946134,41.34748608,323.1218994,3333.998681,26.47011366,29.44320065,2.973086998,V14ACS,0.154926746,0.383408769
49.29984905,41.34747456,1110.103053,770.4519314,26.53922453,27.58821828,1.048993751,V14ACS,0.16317945,0.407742316
49.30275474,41.34736353,1056.283341,918.216644,25.10871305,26.44454152,1.335828468,V14ACS,0.055735776,0.114087117
49.31186613,41.34730562,907.5273135,1387.718673,26.04817571,28.55128629,2.503110573,V14ACS,0.112854832,0.263334265
49.33089281,41.34725946,602.1955371,2369.779529,26.70233907,30.80706365,4.104724571,V14ACS,0.184442868,0.471475147
49.35396457,41.3471844,230.9249908,3560.314225,23.27387991,27.08664662,3.812766716,V14ACS,0.014052111,0.02227125
49.35518969,41.34720854,213.1550272,3624.129243,26.63898458,28.18644483,1.547460243,V14ACS,0.175873385,0.445616162
49.30394724,41.34719717,1025.884492,976.3032579,26.28638067,27.26720006,0.980819389,V14ACS,0.134960204,0.32554895
49.34734885,41.3471753,335.2449774,3218.27665,26.56055822,29.80050618,3.23994796,V14ACS,0.165814691,0.415561288
49.31775946,41.34707685,798.1706956,1687.357422,24.42372503,29.53850705,5.11478202,V14ACS,0.033322649,0.06199632
49.31340256,41.34702702,863.9465506,1461.202439,26.23564138,29.64479215,3.409150764,V14ACS,0.129914662,0.311169102
49.34169851,41.34679689,398.8531498,2918.321363,26.53221311,27.5839153,1.051702186,V14ACS,0.162322544,0.405204833
49.32950696,41.3464432,568.0181949,2280.913823,26.58315839,29.98359258,3.400434181,V14ACS,0.168652809,0.424008051
49.3372611,41.34641883,443.2543845,2681.048203,26.69413748,28.15208012,1.45794265,V14ACS,0.183310392,0.468044791
49.31079479,41.34638904,861.4684345,1312.971545,25.68564977,27.97271687,2.2870671,V14ACS,0.085958712,0.190689199
49.28725525,41.34632131,1230.949017,95.41682121,22.62850179,25.93388898,3.305387184,V14ACS,0.008654958,0.012536902
49.34568104,41.34630085,301.5190267,3113.618376,23.59836569,27.36852414,3.770158455,V14ACS,0.017929403,0.029731481
49.30584074,41.34612919,922.2991291,1051.522423,26.10076513,27.6017471,1.500981972,V14ACS,0.117400811,0.27595776
49.28748014,41.34589525,1198.054075,98.01026041,26.46091261,28.95846135,2.497548744,V14ACS,0.15385998,0.380280614
49.32777342,41.34588898,557.3965698,2179.623759,25.89463033,29.84313924,3.948508903,V14ACS,0.100564464,0.229686014
49.34807976,41.34589329,235.4099755,3228.951156,26.67733183,28.25815541,1.580823585,V14ACS,0.181011545,0.461093521
49.35021771,41.34575769,192.1588751,3336.558997,26.83524885,29.62075955,2.785510704,V14ACS,0.20380161,0.530703882
49.32545705,41.34559084,573.6564932,2053.634725,26.13457479,29.37676579,3.242191002,V14ACS,0.120419665,0.28439117
49.30760797,41.3455272,852.7905272,1130.084532,26.65001478,29.23228986,2.582275078,V14ACS,0.177336197,0.45001406
49.31822494,41.34545166,678.9293536,1677.023685,26.20385923,26.85633237,0.652473137,V14ACS,0.126850763,0.302487175
49.34509121,41.3454102,249.5755625,3064.316857,26.57816496,29.19856412,2.620399162,V14ACS,0.168021584,0.422127109
49.30698545,41.34535486,850.8213094,1094.274471,26.33654585,27.57012326,1.233577415,V14ACS,0.140141271,0.340419269
49.31204196,41.34530181,766.831777,1354.399351,23.47832479,26.8373924,3.359067604,V14ACS,0.016383889,0.026717709
49.32069539,41.34527626,627.6217315,1800.955236,26.77065267,28.71277387,1.942121193,V14ACS,0.194151575,0.501042147
49.29536751,41.34519872,1024.721856,490.7382149,23.90454855,25.20459515,1.300046608,V14ACS,0.022564253,0.039049108
49.33915558,41.34518234,328.0837096,2752.796884,26.34983244,30.54746205,4.197629616,V14ACS,0.141546519,0.3444703
49.31418829,41.34513987,721.5908534,1461.86575,26.55406179,28.32453877,1.770476982,V14ACS,0.165007745,0.413164547
49.34126108,41.34505275,285.7504111,2858.851776,26.77095213,28.66972119,1.898769066,V14ACS,0.19419524,0.501175754
49.34558994,41.34491405,207.513656,3079.601464,26.49381628,30.352655,3.858838722,V14ACS,0.157709013,0.391586179
49.34275213,41.34485529,248.4980716,2931.723058,26.56035032,30.36760098,3.807250664,V14ACS,0.165788805,0.415484371
49.29728296,41.34483343,969.1354408,581.9623343,26.25211324,28.25035626,1.998243019,V14ACS,0.131531606,0.315766312
49.28804422,41.34507912,1132.922892,109.8654522,26.32385244,27.29223782,0.968385383,V14ACS,0.138811792,0.336593602
49.31067865,41.34475606,750.932705,1272.413463,26.56137838,28.43491704,1.873538658,V14ACS,0.165916846,0.415864858
49.29432312,41.34476343,1011.369886,427.564092,26.59132185,28.04279286,1.451471016,V14ACS,0.169689871,0.42710115
49.30069893,41.34468743,904.7931776,755.3544752,22.97855749,25.9918514,3.013293907,V14ACS,0.011257147,0.017121805
49.32516978,41.34460465,510.3454665,2017.933495,25.91457357,26.81769139,0.903117821,V14ACS,0.102081869,0.233800906
49.31229288,41.34459206,714.0009712,1352.344493,26.19516363,27.25866467,1.063501045,V14ACS,0.126025142,0.300154291
49.32792804,41.34449629,459.091316,2158.158993,22.23705663,26.26890904,4.031852409,V14ACS,0.006450648,0.008847621
49.32724071,41.34454436,473.3129577,2123.661356,26.72534742,27.90620953,1.180862114,V14ACS,0.187657341,0.481233283
49.33455699,41.34441776,348.4496567,2499.018635,26.68187895,31.30513341,4.623254463,V14ACS,0.181630686,0.46296408
49.31945391,41.34405433,563.2431529,1710.960336,26.3058547,27.80261952,1.496764824,V14ACS,0.136948341,0.331242843
49.29656616,41.34419182,936.3767915,531.3446572,26.60636701,29.59026105,2.983894035,V14ACS,0.171617901,0.432860937
49.29471537,41.34381651,939.9710996,427.7782223,26.66900625,28.76257855,2.093572304,V14ACS,0.17988339,0.457688174
49.33033486,41.34381291,373.8456556,2268.067811,26.73857488,31.21069295,4.472118065,V14ACS,0.189530635,0.486934384
49.3335277,41.34379564,321.9703289,2432.680003,26.26096525,27.90541989,1.644454643,V14ACS,0.132408852,0.318264854
49.30047747,41.34423602,877.2482998,734.3560635,25.54164114,27.44272191,1.901080772,V14ACS,0.077147969,0.167741659
49.33206939,41.3437542,342.2684681,2356.451161,26.51242246,28.56020886,2.0477864,V14ACS,0.15992801,0.398127322
49.33626399,41.34375234,275.5562888,2573.152914,26.94281187,28.75810773,1.81529586,V14ACS,0.220946457,0.584042777
49.324942,41.34366159,449.0578766,1986.217207,26.72101011,29.22590405,2.504893944,V14ACS,0.187047124,0.479378451
49.29100659,41.34356616,981.7071574,230.8666171,26.42359914,28.58055074,2.156951591,V14ACS,0.149608636,0.367854305
49.32584855,41.34353121,425.6895149,2030.301056,26.58458891,27.53050763,0.945918724,V14ACS,0.168834078,0.424548443
49.31037759,41.34385409,693.6424186,1237.770474,26.52905073,27.3200565,0.791005775,V14ACS,0.161937524,0.404065516
49.33510774,41.34333487,265.1765452,2504.580657,26.58104505,27.5813976,1.000352547,V14ACS,0.16838537,0.423210971
49.32720348,41.34325132,384.9121971,2094.390872,24.87681188,28.75009496,3.873283073,V14ACS,0.046827862,0.092803685
49.32141398,41.34319916,473.2587354,1794.144557,26.31815328,28.84256131,2.524408028,V14ACS,0.138218985,0.334889947
49.31924106,41.34295193,490.7550929,1676.641114,26.80877866,28.65116841,1.842389748,V14ACS,0.199790537,0.518342467
49.33670662,41.34284493,206.0770967,2576.83969,25.69130888,26.23365552,0.542346641,V14ACS,0.086324784,0.19165244
49.33303838,41.34279588,260.9295083,2386.256807,26.76823034,31.24139745,4.473167107,V14ACS,0.19379873,0.499962687
49.325526,41.34303839,396.8936364,2003.211795,26.67136945,28.94569737,2.274327919,V14ACS,0.180202899,0.458652214
49.29398073,41.34256611,865.6024055,363.3454427,25.59233846,30.44392163,4.851583168,V14ACS,0.080141666,0.175486835
49.33090481,41.34254512,277.5423053,2270.708327,23.6286849,25.10534818,1.476663277,V14ACS,0.0183423,0.030545015
49.3357932,41.34248319,195.6785817,2521.993238,24.5946826,28.51872212,3.924039528,V14ACS,0.037887309,0.072189106
49.30625211,41.34243439,661.4915128,994.5718968,26.28878202,27.72794492,1.439162895,V14ACS,0.135203794,0.326245742
49.30634987,41.34228198,649.4489163,996.3972851,25.41855993,28.13184506,2.713285133,V14ACS,0.070337047,0.150330804
49.30931606,41.34228308,602.392209,1149.676692,26.56074896,28.94877774,2.388028786,V14ACS,0.165838442,0.415631866
49.31189755,41.34223209,557.8682283,1281.978847,26.01679411,27.29386479,1.277070686,V14ACS,0.110226421,0.256078286
49.32385425,41.3421082,359.4223367,1897.156376,25.94748869,27.67968137,1.73219268,V14ACS,0.104636497,0.24075415
49.3370323,41.34216209,153.9101897,2579.232455,22.51949491,26.02039105,3.500896141,V14ACS,0.007974706,0.011377309
49.32309518,41.34214613,374.0872705,1858.737236,24.72788801,26.10958249,1.381694481,V14ACS,0.041873178,0.081279204
49.32648033,41.34214679,320.376785,2033.665195,26.90630331,29.57829053,2.671987221,V14ACS,0.214971327,0.565363221
49.30864604,41.34210082,600.4958749,1111.201103,26.52852239,31.01199681,4.483474419,V14ACS,0.161873288,0.403875484
49.29938706,41.34196139,738.0459028,629.8633041,24.07650175,25.52755696,1.451055214,V14ACS,0.025674377,0.045509478
49.31656485,41.34138867,425.67775,1505.288464,26.57462301,27.57086522,0.99624221,V14ACS,0.167575275,0.42079798
49.31043307,41.34137974,522.4768848,1188.273455,26.66811361,27.96701962,1.298906013,V14ACS,0.179762851,0.457324561
49.29106359,41.34136198,829.119912,187.1315857,26.76353063,31.81397588,5.050445244,V14ACS,0.193115981,0.497874994
49.30062727,41.34089072,644.6530335,671.274784,25.92640867,26.39605863,0.469649956,V14ACS,0.10299316,0.236277614
49.32892255,41.34116285,213.8800395,2139.049702,26.73616018,28.26179463,1.525634453,V14ACS,0.189187271,0.485888619
49.29293754,41.34115246,784.9065028,279.5134344,26.73288717,30.38500935,3.652122185,V14ACS,0.188722851,0.484474721
49.28857984,41.34060957,816.8372581,42.87206956,24.69092359,28.71095616,4.02003257,V14ACS,0.040726843,0.078647707
49.30392624,41.3416966,647.6797639,858.7837227,26.5372981,32.07733495,5.540036842,V14ACS,0.162943561,0.40704355
49.32065901,41.34035637,289.6018834,1694.99796,24.97315206,29.46331937,4.490167305,V14ACS,0.050341212,0.101115556
49.30287959,41.34035724,572.1414692,776.3539026,25.61952963,26.9971214,1.377591774,V14ACS,0.081794895,0.179787214
49.30482873,41.34163501,629.0988296,904.1096881,25.78207578,27.498159,1.716083214,V14ACS,0.092413885,0.207783969
49.3088514,41.34030181,473.4257665,1083.737716,26.11618223,30.52665669,4.410474464,V14ACS,0.118767896,0.279771895
49.315313,41.34030341,370.8752831,1417.642936,26.71114721,28.13368565,1.422538444,V14ACS,0.185666887,0.475187195
49.33132613,41.34036632,120.8977357,2246.406321,26.90953817,29.38357503,2.474036857,V14ACS,0.215494168,0.566993927
49.31422062,41.33990286,360.6627658,1352.723715,22.93153944,26.45320279,3.521663353,V14ACS,0.010866618,0.016419829
49.3238341,41.33995688,211.6818382,1850.610679,26.16603841,27.86981542,1.703777,V14ACS,0.123298734,0.292470751
49.3076095,41.34152182,577.1200475,1045.390447,26.2215537,31.04521901,4.823665306,V14ACS,0.128547539,0.307290443
49.30229258,41.34149177,659.5474606,770.0411248,25.66664304,26.11364133,0.446998283,V14ACS,0.084740545,0.187489342
49.28859036,41.34145767,875.0312139,61.37824995,24.91131582,26.2194286,1.308112785,V14ACS,0.048057046,0.095698952
49.30324138,41.33970065,521.2065317,781.1476977,26.25548734,29.8096214,3.554134056,V14ACS,0.131865296,0.316716354
49.29943015,41.33965402,578.5750594,583.2398847,26.10978498,30.47235829,4.362573311,V14ACS,0.118198709,0.278182881
49.3091954,41.33907257,383.3646738,1075.497091,25.92049398,27.50248677,1.58199279,V14ACS,0.102536723,0.235036596
49.31727201,41.33903735,252.6238784,1492.080431,26.10081472,27.26555783,1.164743111,V14ACS,0.117405184,0.275969945
49.31329478,41.33900683,313.706558,1285.924288,26.03859701,30.53448827,4.495891258,V14ACS,0.112045976,0.261097964
49.31069725,41.33840996,313.9004438,1139.076188,26.66570654,28.05890042,1.393193886,V14ACS,0.179438211,0.456345488
49.30409822,41.33827348,409.3735102,795.2105374,26.56124868,27.3517471,0.790498421,V14ACS,0.165900687,0.415816837
49.30869285,41.33809863,324.3239549,1028.917382,25.23042478,29.52960164,4.299176857,V14ACS,0.061069981,0.127145212
49.32140416,41.33808697,121.5820087,1685.494421,26.69658079,27.73999364,1.043412849,V14ACS,0.183647035,0.4690641
49.30871352,41.33802139,318.6801623,1028.351023,26.3799037,26.9534908,0.573587105,V14ACS,0.144779245,0.353817832
49.30215061,41.33786911,412.5003455,686.017156,26.22812452,29.55911786,3.330993339,V14ACS,0.129183397,0.309093485
49.30587589,41.33748714,327.0073216,870.4194148,24.92588415,26.31571347,1.389829323,V14ACS,0.048585673,0.096948357
49.31030179,41.33748613,256.6062278,1099.09145,26.24441518,29.38252789,3.138112709,V14ACS,0.130773444,0.313609431
49.31523486,41.33746463,176.7489713,1353.540426,25.47642317,26.82311589,1.346692726,V14ACS,0.073460692,0.158278708
49.29599881,41.33718215,463.0171341,353.609907,23.3241271,26.43717725,3.113050148,V14ACS,0.014592464,0.02329025
49.30720169,41.33711043,280.0133256,930.9524996,24.89470281,26.55047566,1.65577285,V14ACS,0.04746124,0.09429383
49.31702419,41.33692702,111.3243391,1434.6264,26.81580152,28.6828571,1.86705558,V14ACS,0.200846965,0.521593758
49.30271302,41.33669694,322.895133,690.263484,26.13813772,27.36478764,1.226649925,V14ACS,0.120742284,0.285294775
49.31637966,41.33666754,103.7056594,1395.830911,25.46866216,26.9807182,1.512056038,V14ACS,0.073033805,0.157188756
49.31035721,41.33690874,215.9897241,1089.735919,26.53583135,27.73218686,1.196355507,V14ACS,0.162764187,0.406512323
49.30765011,41.33623209,212.4405968,935.533074,22.95308866,27.23309285,4.280004188,V14ACS,0.011043894,0.016737911
49.3099386,41.33624418,176.9064887,1054.041406,26.27949705,28.74349744,2.464000389,V14ACS,0.13426437,0.32355979
49.30276931,41.33611155,281.7151657,680.7803884,26.25070371,27.87331159,1.622607872,V14ACS,0.131392457,0.315370276
49.30536629,41.33583557,221.4474499,809.1299596,25.49274053,26.93960339,1.446862862,V14ACS,0.07436637,0.160595024
49.31301139,41.33561052,84.47372764,1199.413832,26.41075506,27.50199086,1.091235802,V14ACS,0.148172577,0.363671528
49.2993638,41.33554534,296.882928,492.8257083,26.00861349,29.16068417,3.152070686,V14ACS,0.109551358,0.254219862
49.3115748,41.33499164,64.70846733,1112.083389,26.28663244,26.30129964,0.014667198,V14ACS,0.134985723,0.325621935
49.30170633,41.33483851,211.004075,598.9048069,26.37142172,27.94164998,1.570228264,V14ACS,0.14386001,0.351155853
49.30048702,41.33459988,213.9637212,530.8484369,26.53956022,30.78178365,4.242223427,V14ACS,0.163220591,0.407864204
49.30418872,41.33457228,153.2254737,721.5412622,25.61037817,27.31362492,1.703246757,V14ACS,0.081234711,0.178328239
49.30446098,41.33464927,154.1970093,737.2396052,25.96195593,27.4702068,1.508250877,V14ACS,0.105779468,0.243875383
49.30650037,41.33450756,112.0320413,839.6224466,25.96680441,27.56432111,1.597516701,V14ACS,0.106165304,0.244930445
49.30564238,41.3342968,111.1639266,790.8262398,26.31477155,27.31702763,1.002256081,V14ACS,0.137868427,0.333883122
49.3026461,41.33415932,149.3254528,633.0874758,26.3629054,28.69517857,2.33227317,V14ACS,0.142942927,0.348503248
49.30720849,41.33401177,66.65884459,865.72015,25.59395017,27.07467801,1.480727837,V14ACS,0.08023872,0.175738841
49.29843911,41.33338855,163.1589266,399.3816086,25.9897727,27.52024419,1.530471489,V14ACS,0.108012306,0.249990863
49.29265631,41.33352136,264.2410838,103.3817101,26.15014829,29.73878819,3.5886399,V14ACS,0.121836211,0.28836202
49.30394124,41.33317043,60.68661137,679.0791527,25.50843038,27.73578984,2.227359459,V14ACS,0.075247747,0.162854223
49.30384978,41.33309097,56.67191925,672.6713062,25.27807035,26.78196294,1.503892586,V14ACS,0.063294561,0.132654983
49.30326967,41.33369176,107.2375425,655.4123704,26.08214178,27.84148938,1.759347603,V14ACS,0.115770386,0.271419688
49.30313849,41.33296793,59.50990752,633.3114587,25.69158354,27.17103917,1.479455635,V14ACS,0.08634259,0.191699313
49.30323844,41.33281971,47.72113077,635.3387692,24.82828321,26.50997502,1.681691811,V14ACS,0.045152075,0.088879211
49.29579677,41.3327694,162.5610061,249.7342783,26.60209646,28.29305608,1.690959618,V14ACS,0.171068416,0.431218178
49.29510634,41.33260131,161.9710487,210.4987179,25.35638227,26.91520841,1.558826134,V14ACS,0.067128383,0.142234571
49.29848054,41.33245855,98.50060578,381.8326713,26.49838056,28.25158841,1.753207847,V14ACS,0.158250489,0.393180771
49.29692696,41.33153713,59.79159876,282.0439551,26.28014936,28.01382214,1.733672783,V14ACS,0.134330155,0.323747767
49.2981797,41.33136919,28.3172221,343.222361,26.56163206,27.00160558,0.439973518,V14ACS,0.165948455,0.415958797
49.29249368,41.33112661,102.0321141,44.26583667,25.49633398,29.09414441,3.597810432,V14ACS,0.074567316,0.161109665
49.64598523,41.71027462,159.5592871,4112.084776,26.3090718,32.07129428,5.762222476,V8WFC3,0.137279588,0.33219301
49.64674011,41.70895098,154.3644776,3981.470948,25.69197013,27.28082286,1.588852725,V8WFC3,0.08636766,0.19176531
49.64006704,41.70875921,583.737003,4125.81923,26.30513694,31.10947795,4.804341006,V8WFC3,0.136874547,0.331031225
49.6391071,41.70823116,661.6426463,4104.073818,26.3611901,26.39466693,0.033476825,V8WFC3,0.142758922,0.347971406
49.63856355,41.70814869,698.7728781,4110.154534,26.41946914,28.50954936,2.090080218,V8WFC3,0.149145361,0.366504116
49.64755156,41.70696029,167.0872083,3792.829768,25.74617126,28.95983996,3.213668704,V8WFC3,0.089955499,0.201246576
49.63448093,41.70683609,1000.014402,4096.956145,26.22478988,29.2357117,3.010921817,V8WFC3,0.128860312,0.308177136
49.64574441,41.70673943,288.8183513,3817.567285,26.18325546,28.23089503,2.047639575,V8WFC3,0.124903208,0.296988692
49.64129439,41.70667977,572.9607135,3919.626155,25.38466003,30.87892588,5.494265856,V8WFC3,0.06856909,0.145861135
49.64636742,41.70637271,261.1311934,3771.417986,23.45556762,27.79501963,4.339452014,V8WFC3,0.016106279,0.026181799
49.64263347,41.70620634,503.3037838,3847.171264,26.02540138,29.9977447,3.972343325,V8WFC3,0.110941181,0.258048303
49.63858732,41.70617708,760.8511023,3942.099706,24.35044792,28.60403186,4.253583941,V8WFC3,0.03153855,0.05808061
49.63217137,41.70584077,1178.584549,4068.025459,26.1873429,30.00851771,3.821174807,V8WFC3,0.125287179,0.298071494
49.64160322,41.70567582,585.7498568,3826.907278,24.98892906,26.72619571,1.73726665,V8WFC3,0.05094118,0.102545974
49.63826389,41.70552731,802.317976,3894.691099,26.34322669,30.46321841,4.119991717,V8WFC3,0.140846114,0.342450244
49.64814473,41.70709318,125.183251,3789.841112,23.17630126,26.20366656,3.027365298,V8WFC3,0.013059253,0.020417989
49.63860614,41.70511,794.071639,3851.001422,26.21401527,31.81538501,5.601369738,V8WFC3,0.127821899,0.305234835
49.63264027,41.70504196,1174.615363,3988.878844,23.31472137,26.44899142,3.134270053,V8WFC3,0.014489759,0.02309602
49.63206985,41.70504771,1210.604856,4003.103691,26.23619201,31.27231486,5.036122851,V8WFC3,0.129968392,0.311321693
49.64347308,41.70483543,494.2620516,3710.501056,25.76274993,26.16428683,0.401536898,V8WFC3,0.091082409,0.204239214
49.63476867,41.70465859,1052.000445,3905.058449,26.26018073,29.12750972,2.867328982,V8WFC3,0.132330869,0.318042623
49.64528755,41.70427612,397.2193243,3619.307383,25.90608909,27.71771869,1.811629596,V8WFC3,0.101433539,0.232041367
49.62528343,41.70426029,1666.384739,4099.669463,25.63969734,27.45951106,1.819813723,V8WFC3,0.083043085,0.183044733
49.62853361,41.70419631,1462.330998,4015.94949,23.41058853,25.18579997,1.775211444,V8WFC3,0.015571349,0.025153996
49.63676229,41.70421056,940.0166041,3818.993522,26.30392768,31.55221835,5.248290667,V8WFC3,0.13675031,0.330675003
49.62729555,41.70455031,1529.425076,4075.839155,26.38463714,30.04824481,3.663607669,V8WFC3,0.145294783,0.355312137
49.64297414,41.70394764,554.5333179,3647.096405,26.19827392,27.47152774,1.273253817,V8WFC3,0.126319836,0.300986656
49.64408334,41.70445288,467.8938941,3663.312553,26.40444877,29.05622477,2.651776004,V8WFC3,0.147472543,0.361635278
49.63490603,41.70400526,1064.362155,3846.253174,26.07828643,30.10211299,4.023826556,V8WFC3,0.1154357,0.270489595
49.64435542,41.7040167,464.7020768,3619.709479,25.97397163,26.12495784,0.150986209,V8WFC3,0.106738243,0.246498447
49.64295136,41.70386693,558.5806056,3640.788685,26.00172927,27.0729243,1.071195025,V8WFC3,0.108986479,0.252666401
49.64403591,41.70374606,493.6935208,3604.410302,25.80672576,29.01227893,3.205553164,V8WFC3,0.094140458,0.212394699
49.63349753,41.70361669,1166.222235,3847.163942,25.92689445,30.63108554,4.704191088,V8WFC3,0.103030738,0.236379831
49.63035719,41.70438711,1340.528056,3988.236134,26.06608703,30.14482623,4.078739199,V8WFC3,0.114383021,0.267567467
49.62942792,41.70333945,1433.257527,3921.624617,26.0124028,27.07144,1.059037204,V8WFC3,0.109863535,0.255079011
49.63095092,41.7032597,1339.242875,3878.170192,24.98648956,26.20407847,1.217588916,V8WFC3,0.050847946,0.102323482
49.64571208,41.70340155,398.4939133,3534.793172,26.32483795,30.82888629,4.504048342,V8WFC3,0.138914559,0.336889078
49.6272534,41.70310229,1578.813472,3953.855115,24.20685699,25.43004359,1.223186602,V8WFC3,0.028314738,0.051110194
49.62390637,41.70301892,1793.766015,4027.396761,26.42690589,28.38550242,1.95859653,V8WFC3,0.149980602,0.368938939
49.63202655,41.7024796,1296.190377,3785.999929,26.40272643,29.80614566,3.403419223,V8WFC3,0.14728193,0.361081134
49.63149905,41.70241128,1331.848558,3792.900537,25.92985084,28.26792407,2.33807323,V8WFC3,0.103259728,0.237002863
49.62223509,41.70230637,1922.745877,4007.132654,26.07635047,30.58586375,4.509513278,V8WFC3,0.115268003,0.270023753
49.64722566,41.70229365,338.2181356,3404.240579,26.23006751,27.24719287,1.017125354,V8WFC3,0.129372023,0.30962867
49.64614135,41.70228059,407.4115282,3429.233635,26.34540107,29.6601755,3.314774432,V8WFC3,0.141076279,0.343113864
49.63985988,41.70224383,806.9916772,3577.340067,26.32550933,31.48477465,5.159265322,V8WFC3,0.138984613,0.337090523
49.63345431,41.7021887,1215.024405,3726.903976,23.083442,25.88572276,2.802280764,V8WFC3,0.012179634,0.018797764
49.60960253,41.70204925,2732.154297,4289.679933,26.36727645,28.05947841,1.692201953,V8WFC3,0.143412893,0.349862201
49.61337411,41.7019394,2496.524361,4189.459919,25.42171981,30.83937701,5.417657199,V8WFC3,0.070504147,0.150754346
49.63063382,41.70189588,1403.347637,3769.958019,23.82727935,25.18245189,1.355172534,V8WFC3,0.021292234,0.036452953
49.61768391,41.70163508,2233.033152,4059.762399,23.60672691,26.75093783,3.144210925,V8WFC3,0.018042332,0.029953643
49.63519173,41.7016069,1123.599964,3635.642362,25.93085029,31.90680041,5.975950122,V8WFC3,0.103337256,0.237213859
49.63374535,41.70141481,1221.527904,3654.15727,25.24766471,26.58002169,1.332356982,V8WFC3,0.061865742,0.129111919
49.61773334,41.70134296,2239.32552,4033.759407,24.9132302,29.5928667,4.679636492,V8WFC3,0.048126181,0.095862209
49.61136654,41.70134773,2642.933308,4187.583371,26.46374824,29.59384326,3.130095019,V8WFC3,0.154187957,0.381241937
49.61087827,41.70128075,2676.059096,4193.66106,26.356025,26.85492846,0.49890346,V8WFC3,0.142206278,0.346374826
49.63959922,41.70112791,859.5112721,3488.821834,22.92147186,26.34398738,3.422515521,V8WFC3,0.010784774,0.016273303
49.62863072,41.70116109,1554.089902,3755.788329,26.12350776,28.997596,2.874088244,V8WFC3,0.119423043,0.281602636
49.63970776,41.70106631,854.6137481,3480.975881,26.26497009,30.02435351,3.759383425,V8WFC3,0.132807656,0.319401734
49.6380326,41.70097987,963.6465959,3513.968465,25.43109825,26.7541228,1.323024554,V8WFC3,0.071002435,0.152018445
49.64459565,41.7008631,551.153269,3346.029824,25.9634011,26.69263499,0.729233889,V8WFC3,0.105894326,0.244189387
